_id,OCCUPANCY_DATE,SECTOR,SHELTER_POSTAL_CODE,CAPACITY,SHELTER_PROVINCE,FACILITY_NAME,SHELTER_NAME,OCCUPANCY,ORGANIZATION_NAME,SHELTER_ADDRESS,SHELTER_CITY,PROGRAM_NAME,id,DateRange
1323025,2020-06-01T00:00:00,Men,M5A-2N2,50,ON,Seaton House - 339 George Street,Seaton House,20,City of Toronto,339 George Street,Toronto,Seaton House - O'Neill Harm Reduction Program,,
1323026,2020-06-01T00:00:00,Men,M5A-2N2,126,ON,Seaton House - 339 George Street,Seaton House,2,City of Toronto,339 George Street,Toronto,Seaton House - Winter Program,,
1323027,2020-06-01T00:00:00,Co-ed,M5V 1X1,33,ON,129 Peter St,Streets To Homes,23,City of Toronto,129 Peter Street,Toronto,Streets to Homes Bedded Program,,
1323028,2020-06-01T00:00:00,Co-ed,M5T 1H9,92,ON,Womens Res-Alexandra Hotel,Women's Residence,71,City of Toronto,674 Dundas St. W,Toronto,Women's Res-Alexandra Hotel,,
1323029,2020-06-01T00:00:00,Women,M5T 1H9,10,ON,Womens' Res - 63 Bellwoods Ave.,Women's Residence,6,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Bellwoods House,,
1323030,2020-06-01T00:00:00,Women,M5T 1H9,13,ON,Womens' Res - 674 Dundas St. W,Women's Residence,5,City of Toronto,674 Dundas St. W,Toronto,Women's Residence Extreme Weather Program,,
1323031,2020-06-01T00:00:00,Women,M5T 1H9,108,ON,Womens' Res - 674 Dundas St. W,Women's Residence,46,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Main Program,,
1323032,2020-06-01T00:00:00,Men,M6C 1C2,28,ON,Cornerstone 616 Vaughan Rd.,Cornerstone Place,28,Cornerstone Place,616 Vaughan Road Toronto,Toronto,Cornerstone Place,,
1323033,2020-06-01T00:00:00,Youth,M5B 2P3,2,ON,Covenant House-20 Gerrard St. E.,Covenant House,2,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House -  Transitional Safe Beds for women,,
1323034,2020-06-01T00:00:00,Youth,M5B 2P3,53,ON,Covenant House-20 Gerrard St. E.,Covenant House,50,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House Residence,,
1323035,2020-06-01T00:00:00,Youth,M5B 2P3,28,ON,Covenant House-21 McGill Street,Covenant House,28,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House-Rights of Passage,,
1323036,2020-06-01T00:00:00,Co-ed,M4C 1L7,6,ON,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,6,Dixon Hall,2714 Danforth Avenue,Toronto,Dixon Hall - Extreme Weather Program,,
1323037,2020-06-01T00:00:00,Co-ed,M4C 1L7,34,ON,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,33,Dixon Hall,2714 Danforth Avenue,Toronto,Dixon Hall - Heyworth House,,
1323038,2020-06-01T00:00:00,Men,M5A 2N2,29,ON,Dixon Hall-School House,Dixon Hall - Schoolhouse,29,Dixon Hall,349 George Street,Toronto,Dixon Hall - Schoolhouse,,
1323039,2020-06-01T00:00:00,Youth,M5V 3G9,50,ON,Eva's Phoenix,Eva's Phoenix,49,Eva's Initiatives,60 Brant Street,Toronto,Eva's Phoenix,,
1323040,2020-06-01T00:00:00,Youth,M3B 2T5,40,ON,Eva's Place,Eva's Place,13,Eva's Initiatives,360 Lesmill Road,North York,Eva's Place,,
1323041,2020-06-01T00:00:00,Youth,M2N OE3,13,ON,Eva's Satellite,Eva's Satellite,9,Eva's Initiatives,25 Canterbury Place,North York,Eva's Satellite,,
1323042,2020-06-01T00:00:00,Youth,M2N OE3,1,ON,Eva's Satellite,Eva's Satellite,1,Eva's Initiatives,25 Canterbury Place,North York,Eva's Satellite Extreme Weather Program,,
1323043,2020-06-01T00:00:00,Co-ed,M4X 1K9,5,ON,Fife House - Denison Program,Fife House Transitional Program,5,Fife House Foundation,"490 Sherbourne Street, 2nd floor",Toronto,Fife House Denison Program,,
1323044,2020-06-01T00:00:00,Co-ed,M4X 1K9,11,ON,Fife-Sherbourne Transitional Pgm,Fife House Transitional Program,11,Fife House Foundation,"490 Sherbourne Street, 2nd floor",Toronto,Fife-Sherbourne Transitional Program,,
1323045,2020-06-01T00:00:00,Women,M4Y 2H6,26,ON,Fred Victor 512 Jarvis St.,FV Women's Transition to Housing,19,Fred Victor Centre,512 Jarvis St.,Toronto,Fred Victor Transition to Housing:  Bedded Program,,
1323046,2020-06-01T00:00:00,Women,M4Y 2H6,37,ON,Fred Victor T2H 386 Dundas St. E,FV Women's Transition to Housing,36,Fred Victor Centre,512 Jarvis St.,Toronto,Fred Victor T2H Bedded Program,,
1323047,2020-06-01T00:00:00,Women,M5C 1M3,4,ON,FV Women's Hostel 86 Lombard,Fred Victor Women's Hostel,2,Fred Victor Centre,86 Lombard St.,Toronto,Fred Victor Women's Extreme Weather Program,,
1323048,2020-06-01T00:00:00,Women,M5C 1M3,41,ON,FV Women's Hostel 86 Lombard,Fred Victor Women's Hostel,23,Fred Victor Centre,86 Lombard St.,Toronto,Fred Victor Women's Hostel Program,,
1323049,2020-06-01T00:00:00,Co-ed,M6A 2W9,10,ON,Fred Victor BUS - 1161 Caledonia,"Fred Victor, BUS",0,Fred Victor Centre,1161 Caledonia Road,Toronto,Fred Victor - Bethlehem United Extreme Weather Program,,
1323050,2020-06-01T00:00:00,Co-ed,M6A 2W9,60,ON,Fred Victor BUS - 1161 Caledonia,"Fred Victor, BUS",34,Fred Victor Centre,1161 Caledonia Road,Toronto,Fred Victor Bethlehem United Program,,
1323051,2020-06-01T00:00:00,Men,M5A 1T3,5,ON,Barrett House,Good Shepherd Centre,5,Good Shepherd Ministries,412 Queen Street East,Toronto,Barrett House,,
1323052,2020-06-01T00:00:00,Men,M5A 1T3,25,ON,Good Shepherd Centre,Good Shepherd Centre,24,Good Shepherd Ministries,412 Queen Street East,Toronto,Good Shepherd - Emergency/Resettlement,,
1323053,2020-06-01T00:00:00,Men,M5A 1T3,25,ON,Good Shepherd Centre,Good Shepherd Centre,22,Good Shepherd Ministries,412 Queen Street East,Toronto,Good Shepherd Centre - D.A.R.E.,,
1323054,2020-06-01T00:00:00,Women,M1K 2B5,47,ON,HFS - 702 Kennedy Shelter,HFS - Kennedy Shelter,46,Homes First Society,702 Kennedy Rd,Toronto,Homes First Society- Kennedy Shelter Women's Program,,
1323055,2020-06-01T00:00:00,Women,M6H 1P2,30,ON,HFS - Savard's Womens' Shelter,HFS - Savard's Womens' Shelter,0,Homes First Society,1322 Bloor Street West,Toronto,Homes First Society - Savard's Womens' Shelter,,
1323056,2020-06-01T00:00:00,Women,M1K 1M2,63,ON,HFS - 545 Lakeshore Blvd W.Women,HFS - Scarborough Shelter,44,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W. Women,,
1323057,2020-06-01T00:00:00,Men,M1K 1M2,75,ON,HFS - 545 Lakeshore Blvd. W. Men,HFS - Scarborough Shelter,63,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd W. Men Winter Program Lower Level,,
1323058,2020-06-01T00:00:00,Men,M1K 1M2,43,ON,HFS - 545 Lakeshore Blvd. W. Men,HFS - Scarborough Shelter,25,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W. Men,,
1323059,2020-06-01T00:00:00,Men,M1K 1M2,80,ON,HFS - Refugee Response Centre -,HFS - Scarborough Shelter,37,Homes First Society,3576 St. Clair Avenue East,Scarborough,Willowdale Welcome Centre - Men,,
1323060,2020-06-01T00:00:00,Women,M1K 1M2,170,ON,HFS - Refugee Response Centre -,HFS - Scarborough Shelter,46,Homes First Society,3576 St. Clair Avenue East,Scarborough,Willowdale Welcome Centre - Women,,
1323061,2020-06-01T00:00:00,Co-ed,M1K 1M2,45,ON,HFS - Scarborough Shelter,HFS - Scarborough Shelter,42,Homes First Society,3576 St. Clair Avenue East,Scarborough,Homes First Society - Scarborough Shelter,,
1323062,2020-06-01T00:00:00,Co-ed,M1K 1M2,106,ON,HFS-545 Lakeshore Blvd W.Couple,HFS - Scarborough Shelter,46,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W.Couple,,
1323063,2020-06-01T00:00:00,Co-ed,M5V 1G8,5,ON,HFS - Strachan House,HFS - Strachan House,4,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Flex Program,,
1323064,2020-06-01T00:00:00,Co-ed,M5V 1G8,83,ON,HFS - Strachan House,HFS - Strachan House,79,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Strachan House,,
1323065,2020-06-01T00:00:00,Youth,M6E 4X3,45,ON,Horizons for Youth,Horizons for Youth,27,Horizon for Youth,422 Gilbert Avenue,Toronto,Horizons for Youth,,
1323066,2020-06-01T00:00:00,Youth,M4K 3W5,15,ON,Kennedy House Youth Shelter,Kennedy House Youth Shelter,8,Kennedy House Youth Services,1076 Pape Avenue,Toronto,Kennedy House Youth Shelter:  Bedded Program,,
1323067,2020-06-01T00:00:00,Men,M6G 2N1,66,ON,Na-Me-Res 14 Vaughan Road,Na-Me-Res,43,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Na-Me-Res (Native Men's Residence),,
1323068,2020-06-01T00:00:00,Men,M6G 2N1,20,ON,Sagatay 26 Vaughan Road,Na-Me-Res,12,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Sagatay,,
1323069,2020-06-01T00:00:00,Youth,M5S 2P9,14,ON,Eagle's Nest Transition House,Eagles Nest Transition House,6,Native Child & Family Services Toronto,558 Bathurst Street,Toronto,Native Child & Family Services Toronto,,
1323070,2020-06-01T00:00:00,Women,M4M 2V8,22,ON,SVDP - Amelie House,SVDP - Amelie House,17,Society of St.Vincent De Paul,126 Pape Avenue,Toronto,St.Vincent De Paul - Amelie House - Women's Shelter,,
1323071,2020-06-01T00:00:00,Women,M8Y 1A3,40,ON,SVDP - Elisa House,SVDP - Elisa House,23,Society of St.Vincent De Paul,60 Newcastle Street,Toronto,St.Vincent De Paul - Elisa House,,
1323072,2020-06-01T00:00:00,Women,M5B 1G6,6,ON,SVDP - Mary's Home,SVDP - Mary's Home,0,Society of St.Vincent De Paul,70 Gerrard St. E.,Toronto,SVDP - Mary's Home Extreme Weather Program,,
1323073,2020-06-01T00:00:00,Women,M5B 1G6,38,ON,SVDP - Mary's Home,SVDP - Mary's Home,19,Society of St.Vincent De Paul,70 Gerrard St. E.,Toronto,St.Vincent De Paul - Mary's Home - Emergency Shelter,,
1323074,2020-06-01T00:00:00,Women,M2M 3S3,30,ON,SVDP - St. Clare's Residence,SVDP - St. Clare's Residence,30,Society of St.Vincent De Paul,3410 Bayview Avenue,Toronto,St.Vincent De Paul - St. Clare's Residence - Transitional Housing,,
1323075,2020-06-01T00:00:00,Men,M4W 1J1,5,ON,St.Simon's 525 Bloor Street East,St. Simon's Shelter,0,St. Simon's Shelter Inc.,525 Bloor Street East,Toronto,St. Simon's Extreme Weather Program,,
1323076,2020-06-01T00:00:00,Men,M4W 1J1,48,ON,St.Simon's 525 Bloor Street East,St. Simon's Shelter,0,St. Simon's Shelter Inc.,525 Bloor Street East,Toronto,St. Simon's Shelter,,
1323077,2020-06-01T00:00:00,Women,M5A 2N9,43,ON,Street Haven - 87 Pembroke St,Street Haven,35,Street Haven At The Crossroads,87 Pembroke St,Toronto,Street Haven - Emergency Hostel,,
1323078,2020-06-01T00:00:00,Women,M5A 2N9,4,ON,Street Haven - 87 Pembroke St,Street Haven,4,Street Haven At The Crossroads,87 Pembroke St,Toronto,Street Haven: Extreme Weather Program,,
1323079,2020-06-01T00:00:00,Families,M5A 2V2,76,ON,Sojourn House,Sojourn House,76,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House Transitional Housing Program,,
1323080,2020-06-01T00:00:00,Co-ed,M5A 2V2,94,ON,Sojourn House(Singles),Sojourn House,56,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House Bedded Program,,
1323081,2020-06-01T00:00:00,Families,M5A 2V2,270,ON,Sojourn House-Grange (Family),Sojourn House,165,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House - Refugee Family Hotel Program-Grange,,
1323082,2020-06-01T00:00:00,Women,M6P 1Y5,2,ON,S.A. Evangeline Residence,Salvation Army - Evangeline Res,2,The Salvation Army of Canada,2808 Dundas St W,Toronto,S.A. Evangeline - Emergency Weather,,
1323083,2020-06-01T00:00:00,Women,M6P 1Y5,80,ON,S.A. Evangeline Residence,Salvation Army - Evangeline Res,80,The Salvation Army of Canada,2808 Dundas St W,Toronto,S.A. Evangeline Residence - Women's Ministry,,
1323084,2020-06-01T00:00:00,Women,M6J1E6,4,ON,Florence Booth - 723 Queen St. W,Salvation Army - Florence Booth,0,The Salvation Army of Canada,723 Queen Street West,Toronto,Salvation Army - Florence Booth Extreme Weather Program,,
1323085,2020-06-01T00:00:00,Women,M6J1E6,0,ON,Florence Booth - 723 Queen St. W,Salvation Army - Florence Booth,0,The Salvation Army of Canada,723 Queen Street West,Toronto,Salvation Army - Florence Booth Womens Ministry,,
1323086,2020-06-01T00:00:00,Men,M5C 2H4,12,ON,S.A. Gateway - 107 Jarvis Street,Salvation Army - Gateway,1,The Salvation Army of Canada,107 Jarvis Street,Toronto,Salvation Army - Gateway - Extreme Weather Beds,,
1323087,2020-06-01T00:00:00,Men,M5C 2H4,108,ON,S.A. Gateway - 107 Jarvis Street,Salvation Army - Gateway,65,The Salvation Army of Canada,107 Jarvis Street,Toronto,Salvation Army - Gateway - Men's Hostel,,
1323088,2020-06-01T00:00:00,Men,M5A 2R5,45,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,23,The Salvation Army of Canada,Sherbourne Street,Toronto,S.A. Maxwell Meighen Transition to Housing,,
1323089,2020-06-01T00:00:00,Men,M5A 2R5,18,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,7,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen - Extreme Weather Program,,
1323090,2020-06-01T00:00:00,Men,M5A 2R5,290,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,151,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen Emergency Bed Program,,
1323091,2020-06-01T00:00:00,Men,M5A 2R5,10,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,0,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen Primary Support Unit,,
1323092,2020-06-01T00:00:00,Men,M4M 3C3,0,ON,S.A. New Hope Leslieville,Salvation Army - New Hope Leslie,0,The Salvation Army of Canada,29 Leslie Street,Toronto,Salvation Army - New Hope - Men's Hostel,,
1323093,2020-06-01T00:00:00,Women,M9V 2X6,12,ON,2671 Islington Avenue-Sr.Female,Salvation Army Islington Seniors,12,The Salvation Army of Canada,2671 Islington Avenue,Toronto,Salvation Army - Islington Seniors' Shelter Women's Program,,
1323094,2020-06-01T00:00:00,Men,M9V 2X6,28,ON,2671 Islington Avenue-Sr.Male,Salvation Army Islington Seniors,18,The Salvation Army of Canada,2671 Islington Avenue,Toronto,Salvation Army - Islington Seniors' Shelter Men's Program,,
1323095,2020-06-01T00:00:00,Men,M5S 2H1,8,ON,Scott Mission - 502 Spadina Ave,Scott Mission Men's Ministry,6,The Scott Mission Inc.,502 Spadina Ave.,Toronto,Scott Mission - Extreme Weather Program,,
1323096,2020-06-01T00:00:00,Men,M5S 2H1,31,ON,Scott Mission - 502 Spadina Ave,Scott Mission Men's Ministry,30,The Scott Mission Inc.,502 Spadina Ave.,Toronto,Scott Mission - Men's Ministry Overnight Program,,
1323097,2020-06-01T00:00:00,Co-ed,M5R 2T9,13,ON,TCH 191 Spadina Rd(Singles),Toronto Community Hostel,9,Toronto Community Hostel,191 Spadina Road,Toronto,TCH-Singles,,
1323098,2020-06-01T00:00:00,Families,M5R 2T9,14,ON,Tor. Comm. Hostel 191 Spadina Rd,Toronto Community Hostel,6,Toronto Community Hostel,191 Spadina Road,Toronto,TCH (program),,
1323099,2020-06-01T00:00:00,Youth,M4Y 2X9,19,ON,Turning Point Youth Services,Turning Point Youth Services,8,Turning Point Youth Services,95 Wellesley St. E.,Toronto,Turning Point Youth Services Shelter,,
1323100,2020-06-01T00:00:00,Families,M4M 1J2,90,ON,Red Door - 1430 Gerrad St E,Red Door Queen Street,69,WoodGreen Red Door Family Shelter,875 Queen St E,Toronto,Red Door - Family Shelter,,
1323101,2020-06-01T00:00:00,Youth,M5T 2V9,20,ON,Yhouse - Vanauley,YMCA House,19,YMCA of Greater Toronto,7 Vanauley Street,Toronto,YMCA House-Vanauley,,
1323102,2020-06-01T00:00:00,Youth,M5R 2W7,25,ON,YMCA Sprott House Walmer Rd,YMCA Sprott House,22,YMCA of Greater Toronto,21 Walmer Rd.,Toronto,YMCA Sprott House Walmer rd.,,
1323103,2020-06-01T00:00:00,Women,M4T 1C1,31,ON,YWCA-80 Woodlawn Av. E.-Women,YWCA - First Stop Woodlawn,20,YWCA Toronto,80 Woodlawn Ave. East,Toronto,YWCA - Adult Women Shelter,,
1323104,2020-06-01T00:00:00,Youth,M4T 1C1,31,ON,YWCA-80 Woodlawn Ave. E.-Youth,YWCA - First Stop Woodlawn,21,YWCA Toronto,80 Woodlawn Ave. East,Toronto,YWCA - Youth Shelter,,
1323105,2020-06-01T00:00:00,Women,M5R 1K6,36,ON,YWCA - 348 Davenport Road Women,YWCA-348 Davenport,0,YWCA Toronto,348 Davenport Rd.,Toronto,YWCA Davenport - Adult,,
1323106,2020-06-01T00:00:00,Youth,M5R 1K6,12,ON,YWCA - 348 Davenport Road Youth,YWCA-348 Davenport,0,YWCA Toronto,348 Davenport Rd.,Toronto,YWCA Davenport - Youth,,
1323107,2020-06-01T00:00:00,Youth,M9V 1P9,33,ON,Youth w/o Shelter Emerg Shelter,Youth Without Shelter,18,Youth Without Shelter,6 Warrendale Court,Etobicoke,Youth without Shelter Emergency Shelter Program,,
1323108,2020-06-01T00:00:00,Youth,M9V 1P9,20,ON,Youth w/o Shltr Transitional Res,Youth Without Shelter,16,Youth Without Shelter,6 Warrendale Court,Etobicoke,Youth without Shelter Stay In School Program,,
1323109,2020-06-01T00:00:00,Co-ed,M1L 4A1,10,ON,YouthLink - 747 Warden Ave,YouthLink Shelter,10,YouthLink,747 Warden Ave,Toronto,YouthLink Emergency Program,,
1323110,2020-06-01T00:00:00,Co-ed,M1L 4A1,35,ON,YouthLink - 747 Warden Ave,YouthLink Shelter,32,YouthLink,747 Warden Ave,Toronto,YouthLink Transitional Program,,
1323111,2020-06-02T00:00:00,Women,M5S 2P1,8,ON,COSTI - Radisson Hotel (Single),COSTI Reception Centre,0,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Radisson Hotel (Single Pregnant Women),,
1323112,2020-06-02T00:00:00,Families,M5S 2P1,28,ON,COSTI - Toronto Plaza Hotel(Fam),COSTI Reception Centre,25,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Toronto Plaza Hotel (Non Refugee Families),,
1323113,2020-06-02T00:00:00,Families,M5S 2P1,526,ON,COSTI - Toronto Plaza Hotel(Fam),COSTI Reception Centre,417,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Toronto Plaza Hotel (Refugees),,
1323114,2020-06-02T00:00:00,Families,M5S 2P1,36,ON,COSTI Radisson Hotel,COSTI Reception Centre,22,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Radisson Hotel (Non Refugee Families),,
1323115,2020-06-02T00:00:00,Families,M5S 2P1,500,ON,COSTI Radisson Hotel,COSTI Reception Centre,403,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI Radisson Hotel Family Program.,,
1323116,2020-06-02T00:00:00,Co-ed,M5S 2P1,16,ON,COSTI Reception Centre,COSTI Reception Centre,11,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI Reception Ctr CITY Program,,
1323117,2020-06-02T00:00:00,Women,M5S 2P1,8,ON,COSTI Toronto Plaza Hotel (Sin),COSTI Reception Centre,4,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Toronto Plaza Hotel (Single Pregnant Women),,
1323118,2020-06-02T00:00:00,Men,M6H 3Z5,82,ON,Christie Ossington Men's Hostel,Christie Ossington Men's Hostel,36,Christie Ossington Neighbourhood Centre,973 Lansdowne Avenue,Toronto,Christie Ossington Men's Hostel,,
1323119,2020-06-02T00:00:00,Men,M6H 3Z5,19,ON,Christie Ossington South Hostel,Christie Ossington Men's Hostel,19,Christie Ossington Neighbourhood Centre,973 Lansdowne Avenue,Toronto,Christie Ossington Men's Hostel South,,
1323120,2020-06-02T00:00:00,Families,M6G 3B1,76,ON,Christie Refugee Welcome Centre,Christie Refugee Welcome Centre,27,"Christie Refugee Welcome Centre, Inc.",43 Christie Street,Toronto,Christie Refugee Welcome Ctr - Settlement and Support,,
1323121,2020-06-02T00:00:00,Families,M1P 4V8,215,ON,Birkdale Residence,Birkdale Residence,185,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence - Bedded Program,,
1323122,2020-06-02T00:00:00,Families,M1P 4V8,0,ON,Birkdale Residence Motel (Fam),Birkdale Residence,0,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence  - Toronto Plaza Hotel Program (Refugees),,
1323123,2020-06-02T00:00:00,Families,M1P 4V8,130,ON,Birkdale Residence Motel (Fam),Birkdale Residence,96,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence - Toronto Plaza Hotel Program (Non Refugees),,
1323124,2020-06-02T00:00:00,Men,M1P 4V8,7,ON,Birkdale Residence Motel (Men's),Birkdale Residence,7,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence  - Single Male Program,,
1323125,2020-06-02T00:00:00,Men,M3M 2X4,12,ON,Downsview Dells 1651 Sheppard W,Downsview Dells,9,City of Toronto,1651 Sheppard Ave West,Toronto,Downsview Dells Bedded Program,,
1323126,2020-06-02T00:00:00,Co-ed,M1E 2M6,200,ON,Family Residence - Edward  Co-Ed,Family Residence,178,City of Toronto,4222 Kingston Road,Toronto,Edward Village Singles Program,,
1323127,2020-06-02T00:00:00,Families,M1E 2M6,200,ON,Family Residence - Edward Villag,Family Residence,139,City of Toronto,4222 Kingston Road,Toronto,Family Residence - Edward Village Hotel,,
1323128,2020-06-02T00:00:00,Families,M1E 2M6,200,ON,Family Residence - LI Site,Family Residence,120,City of Toronto,4222 Kingston Road,Toronto,Family Residence - LI Site (Internal Referral Only),,
1323129,2020-06-02T00:00:00,Families,M1E 2M6,48,ON,Family Residence - MA Site,Family Residence,43,City of Toronto,4222 Kingston Road,Toronto,Family Residence - MA Site (Internal Referral Only),,
